Date	DASH	XMR	ETC	LTC	EOS	XRP	TRX
2018-10-17	154.82000732421875	102.91300201416016	9.59395980834961	52.52690124511719	5.354640007019043	0.45772498846054077	0.024271000176668167
2018-10-18	152.8990020751953	103.7229995727539	9.597929954528809	53.02009963989258	5.333730220794678	0.45417800545692444	0.024073999375104904
2018-10-19	154.7729949951172	103.77899932861328	9.688249588012695	53.36280059814453	5.372389793395996	0.4591509997844696	0.024157000705599785
2018-10-20	154.56300354003906	105.0999984741211	9.640130043029785	52.91579818725586	5.4230499267578125	0.45669400691986084	0.024196000769734383
2018-10-21	151.7239990234375	105.45999908447266	9.99822998046875	52.20389938354492	5.383009910583496	0.4531089961528778	0.02381099946796894
2018-10-22	153.94000244140625	108.44200134277344	9.798529624938965	52.54130172729492	5.418710231781006	0.46205800771713257	0.02347699925303459
2018-10-23	156.23500061035156	106.94999694824219	9.718070030212402	52.51499938964844	5.3798699378967285	0.45723700523376465	0.023479999974370003
2018-10-24	154.97500610351562	106.3219985961914	9.64385986328125	52.23460006713867	5.373889923095703	0.45805200934410095	0.02314399927854538
2018-10-25	155.20399475097656	105.01799774169922	9.638569831848145	52.098899841308594	5.386829853057861	0.45928800106048584	0.023585999384522438
2018-10-26	153.0659942626953	103.89900207519531	9.605119705200195	51.93199920654297	5.381730079650879	0.4563480019569397	0.023274000734090805
2018-10-27	156.43600463867188	104.97599792480469	9.61359977722168	51.9375	5.425230026245117	0.4624060094356537	0.023554999381303787
2018-10-29	150.06300354003906	101.48799896240234	9.075499534606934	49.0713996887207	5.146210193634033	0.4415139853954315	0.02218499965965748
2018-10-30	153.12100219726562	102.5530014038086	9.006710052490234	49.23910140991211	5.135809898376465	0.4447590112686157	0.02219099923968315
2018-10-31	151.7530059814453	103.83399963378906	8.980330467224121	49.44150161743164	5.196280002593994	0.4483819901943207	0.02219199948012829
2018-11-01	153.52099609375	103.88099670410156	9.046680450439453	50.27190017700195	5.276989936828613	0.45572200417518616	0.022575000301003456
2018-11-02	154.3159942626953	105.77999877929688	9.140480041503906	51.3306999206543	5.355559825897217	0.4586850106716156	0.022859999909996986
2018-11-03	154.7010040283203	106.86699676513672	9.109490394592285	50.9734001159668	5.314589977264404	0.45566698908805847	0.022701000794768333
2018-11-04	162.95799255371094	111.7959976196289	9.366220474243164	53.61249923706055	5.449309825897217	0.4626910090446472	0.023273000493645668
2018-11-05	164.2270050048828	111.34500122070312	9.399430274963379	53.54629898071289	5.468019962310791	0.4974119961261749	0.02374500036239624
2018-11-06	170.4720001220703	112.89399719238281	9.87814998626709	55.945098876953125	5.728000164031982	0.5490800142288208	0.024421000853180885
2018-11-07	166.447998046875	111.51300048828125	9.637490272521973	54.188899993896484	5.649580001831055	0.5357069969177246	0.023773999884724617
2018-11-08	164.28799438476562	108.427001953125	9.438389778137207	52.3734016418457	5.504889965057373	0.4935080111026764	0.023114999756217003
